Maximum,Minimum,Mean,Standard Deviation,Root Mean Square,Skewness,Kurtosis,Peak Value,Peak Value Index,Shape Index,Absolute Mean,Sample Variance,Root Amplitude,Impulse Index,Margin Index,labels
132.8,0.1,18.151199999999996,33.325818202675165,37.91905853261655,1.9174865429491255,2.240465394335427,132.8,3.5021966562215785,2.0890662067861387,18.151199999999996,1110.6101588777556,3.317072152651714e-05,7.316320684031912,4003530.6405330324,0
124.8,0.4,20.437999999999995,34.50985099404607,40.07817111595787,1.8971108106563896,2.2539298818802234,124.8,3.1139145456242776,1.9609634561091047,20.437999999999995,1190.9298156312623,4.1381679232098e-05,6.106272629415796,3015827.34958706,0
104.7,0.3,16.5732,30.686034399614893,34.84853511985834,1.8149886664795676,1.7811297254153615,104.7,3.0044304485079203,2.1027040716251744,16.5732,941.6327071743486,2.9103652692887333e-05,6.317428136992253,3597486.580287145,0
136.3,0.3,19.985799999999994,37.71939825035306,42.653718477994396,2.003104465088118,2.6064947860598,136.3,3.195500998824263,2.1342012067565177,19.985799999999994,1422.7530043687375,3.532523139122614e-05,6.8198420878823995,3858431.9092062158,0
104.4,0.3,16.781000000000002,30.64049704424255,34.90794093039577,1.824845437835911,1.8387836562884168,104.4,2.9907235207074234,2.0802062410104143,16.781000000000002,938.8400591182365,3.0485051820490963e-05,6.221321732912221,3424629.245006763,0
138.2,0.2,19.359399999999997,38.410792097261904,42.97935015795376,2.000763665151984,2.5475595806904936,138.2,3.21549766322897,2.220076560118277,19.359399999999997,1475.3889495390777,3.117900777411765e-05,7.13865099124973,4432469.467957948,0
130.7,0.3,20.187,36.145451142246834,41.36901763397337,1.9625569473736808,2.477284625814705,130.7,3.159369196445834,2.0492900200115605,20.187,1306.4936382765532,3.823281940459328e-05,6.474463763808391,3418528.95066111,0
127.0,0.4,19.272400000000005,35.12199691895594,40.03139967575453,1.9373672922850569,2.378354147861315,127.0,3.172509605676341,2.077136198696297,19.272400000000005,1233.5546675751505,3.514948193302866e-05,6.589734542662043,3613140.0241396683,0
7.4,-0.9,3.7502000000000004,2.137727700021422,4.31563900251168,0.00644518729641268,-1.6814957657626066,7.4,1.7146939296111743,1.1494271034229158,3.7546,4.5698797194388785,1.3633208106979448e-05,1.9732280945016265,542792.2717772942,1
135.8,0.2,19.5134,37.722365171184805,42.43705527012919,2.0098408251433217,2.6246430711562665,135.8,3.2000335352106206,2.174764790868285,19.5134,1422.9768341082165,3.2900755072176435e-05,6.959320261973823,4127564.84469998,0
130.2,0.4,19.130999999999997,35.83134311323812,40.58709819634806,1.9456554053160764,2.3266885628427776,130.2,3.2079159581730115,2.12153563307449,19.130999999999997,1283.8851492985968,3.563839887472426e-05,6.805708013172339,3653362.780344811,0
-0.8,-2.6,-1.621,0.3972588944989363,1.6688738718069738,-0.5165834307709226,-0.5465773108808936,2.6,1.5579367883474915,1.029533542138787,1.621,0.157814629258517,6.389151185979748e-06,-1.6039481801357187,406939.8147449381,1
127.4,0.5,19.0198,35.626385540120495,40.35410338490994,1.9621421883954746,2.4003165987825907,127.4,3.1570519306257245,2.1216891547182377,19.0198,1269.2393466533065,3.568287658295811e-05,6.698282842090874,3570339.955743516,0
124.1,0.5,18.7596,34.06971115634168,38.86317434281456,1.9188870435503365,2.2131793794414207,124.1,3.193254336491042,2.0716419509378965,18.7596,1160.745218276553,3.7041844636365454e-05,6.6152796434892,3350265.118227025,0
111.7,0.5,17.038400000000003,31.576417556959544,35.852239539532256,1.861194381795115,1.9515639276298664,111.7,3.1155654830665367,2.1042022454885583,17.038400000000003,997.0701457314631,3.134759493484085e-05,6.555779885435252,3563271.7671700097,0
123.6,0.5,19.053600000000003,34.825259287029255,39.666267280902545,1.9266474260813402,2.27037709829737,123.6,3.115997760129742,2.081825339090909,19.053600000000003,1212.7986844088175,3.5625634143589574e-05,6.486963093588612,3469411.926867845,0
129.7,0.4,18.587400000000002,35.48161935233125,40.02397856285654,1.9555069992134593,2.3899873685004653,129.7,3.240557402265988,2.1532854817164604,18.587400000000002,1258.9453118637275,3.2534210760352635e-05,6.977845206968159,3986572.809630197,0
108.6,0.4,16.7536,31.29784396910159,35.47222913773534,1.8416911846698802,1.887159568852229,108.6,3.0615499121387715,2.1172899638128726,16.7536,979.5550371142286,2.9410821732425477e-05,6.482188902683602,3692518.386192125,0
140.9,0.3,20.619600000000002,38.711267355649326,43.826167982154224,1.9815232225873483,2.5146602869838155,140.9,3.2149742148885503,2.1254615987775813,20.619600000000002,1498.5622202805612,3.7169080967925326e-05,6.833304234805718,3790785.145362841,0
138.8,0.3,20.142799999999998,38.6466751371747,43.54665038783121,1.9965137670961315,2.5553967713476338,138.8,3.187386372174027,2.1618965778258836,20.142799999999998,1493.5654991583167,3.4729992669353834e-05,6.890799690211889,3996545.6175428107,0
129.2,0.4,19.847,35.56023835837168,40.692811404472906,1.9385220566561594,2.404586001556148,129.2,3.1750079569532637,2.050325560763486,19.847,1264.5305521042085,3.70217209922408e-05,6.509799969768729,3489843.1660451004,0
128.4,0.2,19.6402,36.46242038263944,41.38340899442674,1.948935143518118,2.346788024333023,128.4,3.102692676122746,2.1070767606453464,19.6402,1329.5081001603205,3.447978412320238e-05,6.537611633282757,3723921.227035646,0
130.3,0.3,18.430199999999996,34.896521924754765,39.433538770949795,1.9540931824339582,2.4276742079162625,130.3,3.3042938590129887,2.139615347144893,18.430199999999996,1217.76724244489,3.235089593135138e-05,7.069917852220814,4027709.16380482,0
134.2,0.2,19.216199999999997,36.677361071788965,41.3739132787799,1.984912965706321,2.5517057125503797,134.2,3.243589725142806,2.153074659858864,19.216199999999997,1345.2288151903806,3.332597072084409e-05,6.983690844183554,4026889.452797339,0
136.1,0.3,19.715,37.46926268680216,42.30625225661096,2.000213895538693,2.6169902974389156,136.1,3.217018590407814,2.1458915676698433,19.715,1403.9456462925848,3.386011760222834e-05,6.903373066193254,4019478.0655765715,0
128.6,0.2,19.3816,36.56922090056813,41.35552828824703,1.960289987214542,2.3845782331297336,128.6,3.1096205349780837,2.1337520270899737,19.3816,1337.3079172745493,3.34331238959255e-05,6.635159119990094,3846484.713792255,0
128.4,0.2,19.3102,36.61533724825715,41.36285024028204,1.9628255284472351,2.390265003582358,128.4,3.1042348207173376,2.1420208097421076,19.3102,1340.6829218036073,3.3107853261374486e-05,6.649335584302597,3878233.9339953153,0
132.5,0.4,18.901799999999998,35.78178319728567,40.43579330246904,1.9559101350832608,2.394105178865356,132.5,3.2767998146807584,2.1392562244055613,18.901799999999998,1280.336008777555,3.382389987086856e-05,7.009914399686803,3917348.3987905844,0
117.0,1.1,19.495600000000003,32.5267594574314,37.89396416317512,1.8589787891494853,2.0508354843167407,117.0,3.0875629558360944,1.9437187961988918,19.495600000000003,1057.9900808016032,4.2395235296038414e-05,6.001354151706025,2759744.088763979,0
126.0,0.3,19.715400000000002,35.05607335967332,40.18914554951374,1.9311748713434276,2.3444051947524516,126.0,3.135174890562572,2.0384646291484696,19.715400000000002,1228.9282793987975,3.759168952949498e-05,6.3909431206062255,3351804.656216332,0
3.8,-0.2,2.206,0.5863545201040861,2.2824460563176516,0.2975837863046055,0.3778879792958887,3.8,1.6648805300269265,1.0342786189585154,2.2068,0.343811623246493,8.661746715868697e-06,1.7225747960108793,438710.58859735925,1
2.1,0.1,1.0816,0.41007042750120626,1.1565811687901546,0.03500717405444857,-1.0311989422152743,2.1,1.8156961713259707,1.0693243054642703,1.0816,0.16815775551102205,4.1575400318375865e-06,1.9415680473372783,505106.38115775964,1
124.9,0.4,20.0432,35.31075463007114,40.57197998619244,1.9138329174986157,2.235564738461923,124.9,3.0784792865052752,2.0242266697030633,20.0432,1246.84939254509,3.917421377827842e-05,6.231539873872436,3188321.8054335373,0
137.4,0.3,19.339399999999998,38.49298334988273,43.043684089538615,1.997016170375952,2.5470049247592828,137.4,3.1921059478594644,2.2256990438968436,19.339399999999998,1481.7097671743488,3.0393466879837598e-05,7.104667156168238,4520708.366150501,0
136.2,0.4,19.3576,38.17057752007995,42.76442072564529,1.990729101541761,2.5223923073982935,136.2,3.184890562970319,2.209179894493392,19.3576,1456.9929882164329,3.118263853284177e-05,7.035996197875769,4367815.117907781,0
134.3,0.3,20.3854,36.39310212945868,41.68181258054884,1.9379658148160048,2.360894022819541,134.3,3.222028786307441,2.0446894630740062,20.3854,1324.4578826052102,3.9912831849912195e-05,6.588048309083953,3364832.6559493537,0
5.6,-0.7,3.0841999999999996,1.1648881013115184,3.2964435381180124,0.11931930967311347,-1.0265289617047206,5.6,1.6988005209994044,1.0672937700310858,3.0886000000000005,1.3569642885771542,1.1902854464217406e-05,1.8157058556513845,470475.3819207678,1
129.0,0.3,18.5972,34.98799439326763,39.592515454312824,1.945528199095587,2.3448933916929304,129.0,3.258191567768852,2.128950350284603,18.5972,1224.1597516633267,3.21928040222024e-05,6.9365280794958375,4007106.6785929124,0
142.2,0.3,20.3328,38.810351337005486,43.77960301327549,2.0105773361661026,2.6484793580499577,142.2,3.248087927085132,2.153151706271418,20.3328,1506.2433709018035,3.5885237692571734e-05,6.993626062322946,3962632.2449979335,0
137.2,0.3,20.0554,37.804121124395635,42.761107796688336,2.0071360704851933,2.632320384862197,137.2,3.208523049784635,2.132149336173217,20.0554,1429.1515739879762,3.542139914513248e-05,6.841050290694775,3873364.782623322,0
0.7,-0.5,-0.1284,0.15544054659918727,0.20149441679609886,0.5094555900723782,4.093662173796801,0.7,3.4740416688982556,1.3186807381943644,0.1528,0.02416176352705411,4.545450358394538e-07,-5.451713395638629,1540001.4185772373,1
114.3,0.4,17.2248,32.54390813767989,36.792410630454754,1.8892698894671256,2.104790184713641,114.3,3.1066189478051944,2.136013807443614,17.2248,1059.1059568737473,2.9830547477758224e-05,6.635780966977847,3831642.7174265753,0
0.6,-1.6,-0.7734,0.30669294273302816,0.8318773948124808,0.15779963632872337,0.6911259174667679,1.6,1.9233603533134436,1.0689763490265751,0.7782,0.09406056112224451,2.988814235555607e-06,-2.0687871735195245,535329.3560255568,1
138.2,0.3,19.957999999999995,38.54722627254279,43.37324797614308,1.9977056818896466,2.555456209931049,138.2,3.186295849368145,2.173226173772076,19.957999999999995,1485.888653306613,3.404311005217038e-05,6.924541537228181,4059558.594623443,0
139.1,0.3,20.418400000000002,38.33017696766798,43.395565672082206,2.0015979482817405,2.6199055281091477,139.1,3.205396630870227,2.1253166590958252,20.418400000000002,1469.2024663727448,3.590388415796012e-05,6.812482858598126,3874232.6425749855,0
113.9,0.4,17.169,32.341731465528824,36.58784196970354,1.8920555454316874,2.0917797204161133,113.9,3.113055973465573,2.1310409441262474,17.169,1045.987594188377,3.0470124280708278e-05,6.634049740811928,3738087.80531014,0
137.9,0.4,20.0466,37.92213634924306,42.86115280764156,2.004452910246379,2.6186639359029487,137.9,3.2173656322051682,2.1380759234803683,20.0466,1438.0884252905817,3.551594095523518e-05,6.878971995251065,3882763.5222676834,0
1.6,-0.5,0.24020000000000005,0.34969777962427545,0.42395754504431216,0.5549180860168552,0.3225849478650793,1.6,3.773962791092131,1.2996859136858128,0.32620000000000005,0.1222885370741483,1.0356725433161503e-06,6.661115736885927,1544889.8499103908,1
113.9,0.5,18.1572,31.45767280834731,36.29448883783873,1.8459283612899693,1.9454108743802419,113.9,3.1382174993260645,1.998903401286472,18.1572,989.5851785170339,3.781186570321397e-05,6.272993633379596,3012281.9353586836,0
114.8,0.3,18.979599999999998,32.851017679291616,37.91116194473601,1.8441286217942892,1.9866213995452862,114.8,3.028131930309777,1.9974689637682572,18.979599999999998,1079.18936256513,3.680093687854684e-05,6.048599548989442,3119485.799474926,0
131.3,0.4,18.565,36.19176872227293,40.643371661317666,1.9888597391209277,2.5476328293893404,131.3,3.2305390678245525,2.1892470595915787,18.565,1309.8441232464932,3.0845552090024624e-05,7.072448155130623,4256691.5196328135,0
128.6,0.4,18.787599999999998,32.909848411759214,37.86642206493769,1.8713934283379263,2.1060017257325754,128.6,3.3961486981648794,2.0155007592740795,18.787599999999998,1083.0581224849702,3.5821184331936205e-05,6.84494027975899,3590054.3881612336,0
2.5,-0.7,0.453,0.32027511970899214,0.5545989542002401,1.2774680684707582,5.97396860110446,2.5,4.507761835947071,1.1988736580204067,0.46259999999999996,0.10257615230460923,1.6266538452004046e-06,5.518763796909492,1536897.3598018321,1
138.1,0.3,19.693199999999997,38.7405546541324,43.42408364030264,1.9979959571443733,2.5454100709463017,138.1,3.180262850079512,2.205029331967514,19.693199999999997,1500.83057490982,3.207913840505454e-05,7.012572867791929,4304978.464703413,0
127.7,0.4,18.9172,35.508894482012096,40.20224222602515,1.9576899575755025,2.3864716460153668,127.7,3.1764397438840533,2.125168747278939,18.9172,1260.8815873346691,3.5532998691068914e-05,6.750470471317108,3593842.4761233823,0
112.1,0.3,18.870000000000005,32.46513005269927,37.522707791416124,1.834010663620687,1.923152068442259,112.1,2.9875242645906415,1.988484779619296,18.870000000000005,1053.9846693386776,3.7100773328659675e-05,5.940646528881821,3021500.3608403164,0
140.1,0.3,19.712,39.10229244621213,43.7549338932194,1.9962699141522477,2.548800353880508,140.1,3.2019246181905663,2.219710526238809,19.712,1528.9892745490981,3.1077387687892064e-05,7.107345779220779,4508100.919131751,0
117.6,0.3,17.8418,32.79334688560959,37.30392231388008,1.8981108252885777,2.195154045659584,117.6,3.1524835112645317,2.0908160787521486,17.8418,1075.40359995992,3.267978873004611e-05,6.591263213352913,3598554.475717202,0
134.9,0.4,18.5984,34.05103969114741,38.76925121794333,1.9453851228377765,2.411610819479696,134.9,3.479561656779306,2.0845476609785423,18.5984,1159.4733040480965,3.456490605480502e-05,7.253312112869924,3902802.4489957197,0
110.5,0.4,17.7364,31.12158642040353,35.79379722801145,1.8368522521307793,1.9362818208246004,110.5,3.087127059923251,2.018098217677288,17.7364,968.5531413226454,3.508776146346642e-05,6.230125617374439,3149246.215523131,0
137.9,0.2,19.477199999999996,38.0436717744774,42.70582676872091,2.01647738896165,2.652530376057088,137.9,3.229067563703094,2.1926060608671123,19.477199999999996,1447.3209620841685,3.220124810547037e-05,7.080073111124804,4282442.703721582,0
3.7,0.5,2.191,0.6908063598822085,2.2971155826383662,-0.47681032234282417,-0.7273192284130419,3.7,1.6107156418095177,1.0484324886528373,2.191,0.4772134268537074,8.510588622898197e-06,1.6887266088544046,434752.5375677249,1
3.6,-0.1,2.1764,0.5309678839511626,2.2401071402948567,-0.3572508411734296,0.7293903160914237,3.6,1.6070659903910427,1.0290826627594893,2.1768,0.2819268937875752,8.54310385392798e-06,1.6541077007902958,421392.51278617885,1
1.9,0.2,0.698,0.25504135387103155,0.7430477777370713,0.8490642903366278,1.835063700776126,1.9,2.5570361111722724,1.0645383635201595,0.698,0.06504609218436874,2.700866103856155e-06,2.7220630372492836,703478.0425757795,1
123.7,0.1,18.209199999999996,35.42319806683983,39.79784315763858,1.9330785618153186,2.239083754336412,123.7,3.1082086411071677,2.185589875317894,18.209199999999996,1254.8029612825653,2.9434456017625543e-05,6.7932693363794145,4202557.70740005,0
-0.4,-2.2,-1.4912,0.3701304541728665,1.5363593329686909,0.946027663647941,0.08502543413909835,2.2,1.4319566736701912,1.03028388745218,1.4912,0.13699655310621242,5.854194754184857e-06,-1.4753218884120172,375798.90871026035,1
137.9,0.3,20.463800000000003,38.02630338408029,43.14944796865888,1.9975283354168174,2.602357372520153,137.9,3.1958693909632894,2.1085745545137695,20.463800000000003,1445.9997490581163,3.674862941858431e-05,6.7387288773346095,3752520.901643804,0
3.0,0.4,1.834,0.5752092936166155,1.9219157109509253,-0.5794967695448833,-0.7767387285218827,3.0,1.5609425444134906,1.0479365926668076,1.834,0.33086573146292586,7.123432740253471e-06,1.6357688113413305,421145.26933727344,1
140.1,0.3,20.307999999999996,38.63900673779499,43.61653081115003,2.006412202656172,2.6310230106015773,140.1,3.212084899796413,2.147751172500987,20.307999999999996,1492.9728416833668,3.4866080505680465e-05,6.89875910971046,4018231.9884557878,0
2.7,-0.3,1.4214,0.6549044508013049,1.5647427903652409,-0.23385834391432947,-1.0071855054511178,2.7,1.7255232084308045,1.0999176088607066,1.4225999999999999,0.42889983967935874,5.320238990991086e-06,1.8995356690586747,507495.9986895303,1
137.3,0.3,19.3402,38.4501452702406,43.00581565323463,1.9960766414688014,2.5434095958641043,137.3,3.1925914650027845,2.223648961915318,19.3402,1478.4136713026053,3.0484272149621786e-05,7.099202696973145,4503961.889793832,0
138.8,0.2,19.921200000000002,38.637270969569684,43.436243391895665,2.007759417255582,2.5917751039000496,138.8,3.1954881260725534,2.1804029572463337,19.921200000000002,1492.8387079759523,3.375612124672229e-05,6.96745175993414,4111846.825810221,0
125.5,0.4,18.7388,35.22767026165835,39.8704075725343,1.9396484526438205,2.2982730454405056,125.5,3.1476979454419656,2.1276926789620623,18.7388,1240.9887520641282,3.4705655574220866e-05,6.697333874100796,3616125.3237705897,0
0.8,-0.6,-0.11480000000000001,0.2035283951079811,0.23349518196314034,0.36280501096124484,0.4993813554569093,0.8,3.4261948930761594,1.2607731207512978,0.1852,0.041423807615230464,5.640658481328812e-07,-6.968641114982578,1418274.1299585614,1
117.6,0.9,20.1484,30.78652493665615,36.767819081365154,1.730337701922857,1.7446256898611008,117.6,3.198449158481706,1.824850562891602,20.1484,947.810117675351,4.587713185683792e-05,5.836691747235513,2563368.6161326994,0
1.5,-0.0,0.6546000000000001,0.32871712748166865,0.7323523742024737,0.171940046489139,-0.8015016842087457,1.5,2.0481943567582324,1.1187784512717287,0.6546000000000001,0.10805494989979961,2.4181032375302888e-06,2.29147571035747,620320.9096779564,1
116.6,0.5,18.5244,31.512934721309268,36.527144974662335,1.8602423286953058,2.0424807159761222,116.6,3.192146555140883,1.971839572383577,18.5244,993.0650547494992,3.812534096719305e-05,6.2944008982747075,3058333.3038341766,0
135.2,0.2,19.406000000000002,37.05690316451563,41.79785257641832,1.9865615759099715,2.551936788639102,135.2,3.2346159351803077,2.1538623403286774,19.406000000000002,1373.2140721442884,3.3639252839761193e-05,6.966917448211892,4019114.23669301,0
117.8,1.1,19.363000000000003,32.57396471654486,37.866433948815406,1.8973370391734643,2.193328187738797,117.8,3.1109346118842858,1.9556078060639053,19.363000000000003,1061.0631773547093,4.3026638231011265e-05,6.083768011155295,2737838.809705011,0
3.9,0.5,2.384,0.7435386334272064,2.4970382456021776,-0.11186595720092989,-1.1248179708182775,3.9,1.5618503268296913,1.0474153714774235,2.384,0.5528496993987976,9.28637705954018e-06,1.6359060402684564,419970.02436955867,1
137.4,0.3,19.3396,38.49422921953904,43.044885875095545,1.9970551673377044,2.5472066248411798,137.4,3.192016826312355,2.225738168064259,19.3396,1481.8056832064128,3.0391787153787363e-05,7.104593683426751,4520958.221533132,0
130.7,0.4,19.5612,36.75276296731258,41.60173794446574,1.9597653009201115,2.398957157267267,130.7,3.1416956708508605,2.126747742698083,19.5612,1350.765585731463,3.4906789486041856e-05,6.681594176226407,3744257.261248929,0
137.5,0.4,18.3078,34.450231291416095,38.982308038390954,1.9643515760785415,2.495274397608007,137.5,3.5272411234497927,2.1292732080529038,18.3078,1186.8184360320645,3.216920462387626e-05,7.510460022504069,4274274.157774679,0
6.1,-0.7,3.0560000000000005,1.565517707144434,3.4329404305929927,0.14145949864364374,-1.4768085108166829,6.1,1.7769023737316378,1.1223160816637219,3.0588,2.450845691382766,1.1367477791716838e-05,1.996073298429319,536618.5984057869,1
113.7,0.4,17.3274,32.5175702349972,36.81733803522465,1.8871449553529518,2.056859405387777,113.7,3.0882189225961576,2.1248045312755894,17.3274,1057.3923739879758,3.123081375909849e-05,6.561861560303335,3640635.2033294593,0
125.1,0.4,20.0194,35.34934562495074,40.593761343339445,1.9158107970526381,2.2419934034648987,125.1,3.0817543351529357,2.0277211776246764,20.0194,1249.5762361122243,3.903431619250279e-05,6.248938529626262,3204872.332925038,0
136.6,0.3,19.183799999999998,38.46399453138768,42.948086104039604,1.9934781899307248,2.5225221994970894,136.6,3.180584104937605,2.238768445461254,19.183799999999998,1479.478875310621,2.9480815239921237e-05,7.120591332269936,4633521.7967454335,0
3.3,-0.1,2.0444,0.4473352855693712,2.0926729319222344,-0.4406455613137943,1.7983379705999445,3.3,1.5769306085345929,1.0232118775289627,2.0452,0.20010885771543085,8.059947319501388e-06,1.6141655253375073,409431.9564614906,1
140.5,0.3,19.8202,39.18521269238556,43.87767382166014,1.9998038833136844,2.5634445119836435,140.5,3.202084061499231,2.2137856238413405,19.8202,1535.4808937474945,3.171279445433395e-05,7.088727661678489,4430388.504624478,0
112.4,0.7,17.2646,31.12489365202232,35.565262546479254,1.836255591084929,1.840991944184169,112.4,3.1603871854764902,2.0600108051434294,17.2646,968.7590048496993,3.3987222002674306e-05,6.510431750518402,3307125.248164023,0
119.0,0.4,20.219000000000005,33.4575838762705,39.06378194696463,1.8596124709481487,2.0953041177238916,119.0,3.0463000270061316,1.9320333323589012,20.219000000000005,1119.4099188376754,4.1959566531358876e-05,5.885553192541668,2836063.616411867,0
121.5,0.4,20.269199999999998,34.72916066594645,40.181374292077166,1.8811042103950726,2.118978504307594,121.5,3.023789059996312,1.9823858017128042,20.269199999999998,1206.1146005611222,4.0488171213209994e-05,5.9943164999111955,3000876.4624162237,0
138.3,0.2,19.657400000000003,38.26712310406052,42.98671120241696,2.016232774385393,2.648197276299718,138.3,3.2172733417257557,2.1867953647184755,19.657400000000003,1464.3727106613228,3.278922722696357e-05,7.035518430718202,4217848.717284552,0
5.4,-0.6,2.7753999999999994,1.3791224737474155,3.0985512743861445,0.04572755186386865,-1.5469352818258224,5.4,1.742749924662711,1.1153089318213751,2.7782,1.9019787975951905,1.0366098559604317e-05,1.9456654896591488,520928.8691353252,1
129.0,0.9,21.490599999999993,33.65382491638961,39.90188792525988,1.8995226580275808,2.4119704732493954,129.0,3.232929736097439,1.8567135363954421,21.490599999999993,1132.579931503006,5.00515772749332e-05,6.002624403227459,2577341.355126599,0
6.8,-0.8,3.5333999999999994,1.869034783529747,3.996400880792616,0.08715850068971778,-1.5680697925098928,6.8,1.7015310032289201,1.1298843315783478,3.537,3.493291022044088,1.3061252579260935e-05,1.9244919907171565,520623.8803464571,1
0.6,-1.1,-0.3904,0.29597811759010895,0.48973462201482143,0.2268227728256226,-0.5130206943956779,1.1,2.246114427186056,1.182933869601018,0.414,0.08760304609218438,1.4126224388546797e-06,-2.8176229508196724,778693.5629394742,1
123.1,0.4,21.0586,34.484799968939875,40.37682082581539,1.8498831261807014,2.1084615824779753,123.1,3.0487789152853404,1.9173554189649549,21.0586,1189.2014288977957,4.31835005633512e-05,5.845592774448444,2850625.7805434144,0
116.3,0.3,17.8806,32.47946111666352,37.04755619470736,1.8857803236427177,2.14310361727202,116.3,3.139208410637749,2.071941444621957,17.8806,1054.9153944288576,3.3507876853007226e-05,6.504256009306175,3470825.6960053393,0
129.9,0.4,18.632399999999997,33.229398672143084,38.06771440472884,1.9111012768912694,2.282911862599513,129.9,3.4123404052822144,2.043092376973919,18.632399999999997,1104.1929361122245,3.5477649615041704e-05,6.971726669672186,3661460.14207563,0
119.7,0.4,20.0082,34.18187932968312,39.57767224079759,1.8689944770029718,2.082509147282427,119.7,3.024432545494943,1.9780726022729478,20.0082,1168.400874509018,3.9885572913710635e-05,5.982547155666177,3001085.1356945965,0
131.4,0.4,20.555999999999997,36.93151198034421,42.23455741451543,1.9532806742911235,2.3943944672408595,131.4,3.11119632935563,2.0546097204959834,20.555999999999997,1363.9365771543082,3.929258695699856e-05,6.3922942206655,3344142.2460629265,0
124.0,0.4,20.532799999999998,34.44513228943785,40.07106287584596,1.8799506453874548,2.1902692107186157,124.0,3.0945023940142287,1.9515634923559362,20.532799999999998,1186.467138436874,4.176295856080727e-05,6.039117899166213,2969138.305167121,0
3.5,0.2,1.3784,0.3439914246029991,1.4205914261320882,0.8155977888204391,4.802531857602913,3.5,2.4637625819899647,1.0306089858764425,1.3784,0.1183301002004008,5.427508585465043e-06,2.5391758560650026,644863.097844388,1
108.7,0.4,17.0812,31.239937162353826,35.57736921133995,1.841580458035065,1.888706165243807,108.7,3.055313037742906,2.0828378106538152,17.0812,975.9336739078157,3.1904645548216145e-05,6.363721518394493,3407027.3507889714,0
111.2,0.3,17.4582,31.93479128707589,36.367292722994925,1.8702125361590232,2.023369526848013,111.2,3.0576925493738663,2.0831066617976037,17.4582,1019.830894549098,3.186210817640218e-05,6.369499719329598,3490038.9950454473,0
0.0,-1.7,-1.0754000000000001,0.34492431861372475,1.1292563924990642,0.61819150579477,-0.3256850957840629,1.7,1.5054154320418502,1.0500803352232324,1.0754000000000001,0.11897278557114228,4.161277825429916e-06,-1.5808071415287333,408528.3586717422,1
130.8,0.5,19.065199999999997,35.95915391747867,40.66886376578525,1.9377933968028997,2.305648681860629,130.8,3.216219679833843,2.1331464535271203,19.065199999999997,1293.0607504609216,3.4656362407111104e-05,6.8606676038016925,3774198.7593354946,0
135.4,0.4,19.3756,37.96499818008197,42.58957947667481,1.9865972219470134,2.505563637696963,135.4,3.1791814256854782,2.198103773647,19.3756,1441.3410868136273,3.1723454583484924e-05,6.988170688907699,4268135.41519178,0
